observation_uuid,start_lat,start_lon,start_code_postal,end_lat,end_lon,end_code_postal,rain,heat,day_of_week,hour,minute,fee
986079bb-0344-e247-f13e-f6d24161fe87,48.8781,2.374,75019,48.8477,2.3772,75012,7,4,Saturday,13,59,2.59
2fff64d5-db47-9829-41ee-6cf104c2e32c,48.8466,2.4008,75012,48.8775,2.3782,75019,3,5,Friday,14,43,2.59
adb72059-77aa-0409-e7d6-a5cc4d1e460c,48.843,2.3633,75005,48.8506,2.3422,75006,2,4,Sunday,13,25,1.49
2ebed37d-05d1-56b6-ecee-c38d511fcda9,48.8788,2.2901,75017,48.8806,2.3177,75008,3,1,Tuesday,14,43,1.79
d3d69412-bd60-bb3e-bd45-242f6db6cc9a,48.8344,2.3875,75012,48.8389,2.3578,75005,3,1,Monday,13,48,1.79
80428d4c-8da8-e8b1-ffb6-95548dcde1b3,48.8409,2.3497,75005,48.8585,2.3776,75011,9,2,Saturday,14,25,2.39
f4105d94-c689-f37b-f945-23fe03cb8f1e,48.8377,2.2579,75016,48.8606,2.2737,75016,0,1,Saturday,14,52,1.59
63985173-50cb-78ae-1b53-d85fbaaa418b,48.8993,2.3477,75018,48.8863,2.3117,75017,8,3,Monday,12,36,1.49
ab2a7ee2-dbdd-3860-c4cd-61419283fc77,48.8643,2.3004,75016,48.856,2.3069,75007,2,4,Tuesday,14,20,1.69
1ad1daaa-ef8d-9ff0-1583-1feeec41e6f6,48.8805,2.4081,75019,48.8616,2.3645,75003,6,4,Sunday,12,25,3.09
529fefba-97bf-86b3-5768-ba9a1fa9abd6,48.8866,2.3,75017,48.8759,2.3422,75009,0,5,Wednesday,12,39,1.89
35d4cd35-a08c-3a00-85e7-425092f078b8,48.8737,2.3506,75010,48.8874,2.3351,75018,2,7,Tuesday,14,23,1.19
6dcaf7bd-daac-9599-ed45-f1501197d590,48.8606,2.2737,75016,48.8781,2.2887,75017,2,6,Saturday,12,8,1.09
f4b119a0-f277-b8b7-5c63-aa0f300ea022,48.8766,2.2832,75016,48.8715,2.3262,75008,4,8,Thursday,13,0,1.89
edeeefbd-673c-e1e6-fb95-40e06cd88823,48.8976,2.3564,75018,48.8823,2.3292,75009,0,1,Wednesday,12,15,1.09
c10314f9-8151-b349-fb1a-391a93244a65,48.8238,2.3766,75013,48.8526,2.4004,75020,4,4,Tuesday,13,39,2.39
549cab97-2e43-c67a-c5dc-12d65ddd1f48,48.8247,2.3729,75013,48.8413,2.348,75005,3,7,Wednesday,12,20,1.39
9ad098f6-599d-9000-ba17-9e2f54ed0e60,48.8596,2.272,75016,48.8426,2.3284,75006,9,9,Wednesday,14,45,4.69
1c16dc39-049e-3af0-ceb4-d20e3d0d4b35,48.8855,2.376,75019,48.8819,2.3285,75009,4,1,Tuesday,14,2,2.39
919108b0-63df-cae1-ba9b-59284bf34dfe,48.8866,2.3503,75018,48.8808,2.3415,75009,3,4,Tuesday,14,44,0.89
c7afae8f-dfec-b2ae-58e7-60bf8f3e64f4,48.8284,2.3225,75014,48.833,2.2968,75015,3,1,Friday,14,39,1.49
2d9a5462-9b7f-3e35-16fb-588cde44ea1c,48.8912,2.3021,75017,48.8804,2.2937,75017,2,3,Thursday,14,26,1.39
adc0fcdf-7e29-7815-0781-4bf40683e8e1,48.8576,2.3049,75007,48.8806,2.3166,75008,8,8,Saturday,13,19,2.49
994d799a-9922-5957-ee70-5259262ae4c4,48.8466,2.3997,75012,48.8417,2.4085,75012,7,7,Saturday,14,35,0.79
54135521-fcc2-a98e-a4a6-61c3965fb6d4,48.8461,2.3713,75012,48.8413,2.3541,75005,1,8,Saturday,13,25,1.79
298da41f-6c43-988a-c848-007864bd86c7,48.8551,2.3873,75011,48.8763,2.4004,75019,5,2,Sunday,12,53,2.29
7e40d229-d929-dfa0-2639-b34bb2cbcafe,48.827,2.3483,75013,48.8396,2.3226,75014,4,2,Monday,12,34,1.69
22d31e12-50aa-c729-7172-09cf29a60326,48.8606,2.2737,75016,48.8424,2.2901,75015,0,7,Sunday,13,19,1.49
07d5e121-623a-35ae-7a31-a27cced4dd7c,48.8248,2.3784,75013,48.8189,2.3484,75013,4,1,Tuesday,12,38,1.39
e532e5b9-b7db-caff-dbb0-f5bbc86a22fb,48.8498,2.3928,75011,48.8347,2.3877,75012,9,5,Tuesday,12,12,2.09
0a3db26e-992d-dd24-054f-7963b6e1da18,48.8516,2.3148,75007,48.8662,2.3518,75002,7,0,Thursday,13,46,3.69
f55b2e5c-a6ed-0ac0-7e22-e1b751783032,48.8772,2.2899,75017,48.8874,2.3351,75018,5,5,Thursday,14,4,2.09
e7fcfdcd-398e-0b7a-a6ee-8026f9e65cca,48.898,2.3633,75018,48.8817,2.3892,75019,5,5,Thursday,12,27,1.29
400a67fc-35ca-4006-0856-98d7a91b2a6f,48.8694,2.363,75010,48.8871,2.3247,75017,2,4,Wednesday,14,51,1.49
f5bf29ac-e6a4-ea77-3ad9-3abe1ac45edb,48.8748,2.2971,75008,48.8808,2.3492,75009,2,5,Sunday,14,35,2.29
d95629ac-11f0-8316-0b70-fda7777964a0,48.8977,2.3739,75019,48.8837,2.3209,75017,4,8,Monday,13,37,3.19
cd4a30f2-c506-2250-e337-25eeddf06a9d,48.8771,2.3639,75010,48.8588,2.3574,75004,7,1,Wednesday,13,58,2.29
b8849fbd-52e0-74e5-7821-22aa7cc6485f,48.8593,2.4017,75020,48.846,2.3697,75012,2,1,Saturday,14,22,1.59
96062930-2860-0311-c315-d334e47c98ea,48.8703,2.397,75020,48.8677,2.3965,75020,5,4,Tuesday,12,11,0.59
156e3ae5-4fe4-b735-5c29-b6dac1d7fbe9,48.8303,2.3643,75013,48.8534,2.338,75006,2,9,Saturday,14,3,2.89
cbd57fbe-2e50-1b5a-739e-d5b6f48a7aeb,48.8707,2.3777,75011,48.8677,2.3965,75020,5,3,Sunday,14,11,1.99
2fa0823a-5d1a-74c3-6b35-da2c04465ea7,48.8912,2.3392,75018,48.8811,2.3296,75009,2,7,Tuesday,12,49,1.49
bd869312-3506-9af5-d2eb-e96b24b7d424,48.8533,2.3761,75011,48.8741,2.3822,75019,3,6,Wednesday,13,48,1.99
5710c060-2ea2-9ca2-dfda-de0ea9b0a8ae,48.851,2.3272,75006,48.8604,2.3615,75003,1,0,Wednesday,14,33,2.19
0f2f6ba7-0166-a72f-641c-d0b73aa086f4,48.8448,2.2708,75016,48.8826,2.2939,75017,8,1,Monday,14,1,3.09
92738995-ca89-ad11-8646-356bc28611fd,48.8458,2.2999,75015,48.8642,2.2709,75016,8,8,Tuesday,13,38,2.59
f26fd260-087b-4c14-c0ba-356346ce1adc,48.9014,2.386,75019,48.8855,2.3558,75018,2,9,Tuesday,12,13,1.39
f0ffae68-4dfd-4bb0-9702-80354a4598fe,48.8996,2.3456,75018,48.8903,2.3455,75018,8,1,Monday,13,22,0.79
0642f2b0-e84f-540f-f0ea-a3c6d844bf78,48.8812,2.3648,75010,48.8701,2.389,75020,7,3,Friday,13,12,2.39
2412579d-6af9-44e0-7b38-785b0932f5b6,48.8768,2.3197,75008,48.8871,2.3247,75017,6,0,Thursday,13,18,1.49
6c7434ec-a59a-476c-cdcf-efabe1f51fdc,48.8811,2.3299,75009,48.8941,2.3325,75018,6,4,Saturday,13,53,1.89
3bac2660-55a3-a129-67ba-6b1a96954911,48.8491,2.2637,75016,48.884,2.2926,75017,5,2,Saturday,14,7,3.29
7aed04c4-643d-87ba-18c2-a569109d5b97,48.8359,2.3239,75014,48.8506,2.2945,75015,8,8,Friday,13,58,1.79
d561d047-914d-277e-4ff0-f84c38137f83,48.8863,2.2929,75017,48.8811,2.3299,75009,6,8,Thursday,12,43,2.29
40473f98-b7b3-aa30-e3d9-36bf0a1ee938,48.8459,2.2916,75015,48.8806,2.2901,75017,3,9,Sunday,14,36,3.39
27a60355-3af1-aead-3f42-55c32b73a101,48.8603,2.3612,75003,48.8601,2.4065,75020,5,2,Thursday,14,3,3.29
cd8f1e8b-cac8-d101-759c-daec3adc2893,48.89,2.3552,75018,48.8816,2.3231,75008,2,4,Friday,12,54,0.99
b04eb32e-561f-7e5e-e771-ebab8fdf9818,48.853,2.386,75011,48.87,2.3735,75011,3,1,Friday,14,39,2.19
16e77920-5120-7f9c-394b-a37c928b66d5,48.8722,2.3183,75008,48.8779,2.2866,75017,3,0,Saturday,12,45,1.69
54f5edf7-e9bf-79f4-b373-9067cf085288,48.85,2.3928,75011,48.8648,2.3472,75002,4,5,Friday,13,49,2.39
558c5ac4-3c00-0d99-5662-21a71d8a5b3a,48.894,2.3771,75019,48.8724,2.3925,75020,7,9,Monday,14,16,3.39
96932eff-bb52-2577-2080-dd12324e04b6,48.8848,2.3925,75019,48.8903,2.3455,75018,0,6,Wednesday,14,28,2.89
12180934-6156-20f3-0fa7-a4386f3f49f4,48.8415,2.3384,75005,48.8465,2.3489,75005,6,3,Saturday,13,18,1.29
679bcce2-681d-30de-4c15-514db40eb501,48.8773,2.3197,75008,48.882,2.3297,75009,3,0,Monday,14,30,0.89
447a6243-1124-e8bf-3f4f-87383d7082f0,48.8689,2.347,75002,48.8694,2.2844,75016,3,3,Friday,13,56,3.09
fd642ae2-6434-8207-3415-14cc77fd7fd1,48.8547,2.3838,75011,48.8604,2.3615,75003,9,1,Saturday,12,47,1.49
80e331ec-adbb-dc27-c4c9-64435b689ec7,48.8811,2.3296,75009,48.8851,2.2843,75017,9,0,Wednesday,12,20,4.09
3129c945-be81-45d9-4164-88c7ba3b8d14,48.8489,2.2913,75015,48.8338,2.3256,75014,5,2,Wednesday,13,54,1.59
55c36c3d-5cbb-c080-3547-5c5ef76dce6e,48.8472,2.3527,75005,48.8217,2.3446,75013,0,9,Friday,13,14,1.59
8e4924b8-e680-2d85-06b9-1213a4cbda99,48.8477,2.318,75007,48.8495,2.2894,75015,3,2,Friday,14,54,1.69
c48ae374-06dc-1579-6476-40a1b6a659ef,48.841,2.388,75012,48.8724,2.3925,75020,8,4,Thursday,12,32,2.69
f5657d00-7ba0-6f58-061a-e8d1f212cc6f,48.822,2.363,75013,48.8321,2.389,75012,8,2,Tuesday,14,34,1.49
95999d25-7b4b-57fe-5561-33371177fc2c,48.823,2.3248,75014,48.8389,2.3578,75005,7,8,Friday,13,34,1.39
d112460c-bba1-2642-f4a8-bcd354b7e75b,48.8676,2.3353,75002,48.8751,2.302,75008,4,7,Saturday,14,33,1.99
b83fb64a-6463-137f-35b5-92e56b3190f4,48.8824,2.3081,75017,48.8837,2.291,75017,0,3,Monday,14,43,1.49
c506719f-a0f5-ce07-37b5-3aaf8609a654,48.8495,2.3348,75006,48.8336,2.3532,75013,7,3,Friday,13,12,1.69
9e7e0170-a481-9363-590c-ab8ec595bcf7,48.8861,2.3775,75019,48.8719,2.3539,75010,1,1,Monday,13,40,1.89
b325442c-8eeb-3fd8-6783-b0c3dcae667e,48.8284,2.3225,75014,48.8551,2.3286,75007,2,7,Monday,12,42,1.49
98082cf3-03a7-69aa-2c14-af79c4a0c1cd,48.8265,2.3383,75014,48.8436,2.3878,75012,2,2,Tuesday,12,38,2.49
352f0341-03fa-a677-b1a8-e5c62c075d2c,48.8915,2.3485,75018,48.8814,2.3406,75009,0,0,Thursday,12,16,0.89
cea9f931-b6eb-3dc4-4955-ededdc835261,48.8977,2.3725,75019,48.8975,2.3365,75018,4,2,Saturday,14,57,1.79
861ff6a2-78c4-9995-8c9e-bc8a5984ae66,48.8576,2.3049,75007,48.8457,2.3192,75006,9,2,Thursday,12,23,1.69
83210210-a43c-991d-2d4d-a4ef95e38180,48.8419,2.3138,75015,48.8328,2.3535,75013,2,4,Thursday,13,14,2.29
b2daa1f6-cc16-014a-2e4a-6e781cf4a8ed,48.893,2.3195,75017,48.8936,2.3432,75018,8,2,Wednesday,13,15,1.29
4a058311-c479-1523-ef31-b7de4cd003c5,48.8646,2.3749,75011,48.8826,2.3459,75009,0,8,Saturday,14,13,2.29
4ef230bf-3230-a8af-3ce3-72c73866bdcd,48.8617,2.3743,75011,48.8628,2.3766,75011,3,7,Wednesday,12,30,0.59
116d5d35-e4a8-5e2b-5286-3cd3658df18f,48.8595,2.3578,75003,48.877,2.3556,75010,5,2,Sunday,12,53,1.49
529257df-5caf-d149-4d09-bdc7967006cb,48.8822,2.3459,75009,48.8716,2.3436,75009,2,3,Sunday,12,46,0.89
cf6b084a-5ca0-1e74-2c82-71c45d9b354a,48.8616,2.273,75016,48.8837,2.291,75017,1,5,Thursday,13,59,1.49
806dd8c5-1856-d169-a1fe-e9cffc3faf9f,48.8281,2.3068,75014,48.8338,2.3516,75013,5,2,Wednesday,14,19,2.69
431d779a-dec3-4099-1ca7-b806649ddd51,48.89,2.3552,75018,48.8832,2.3424,75018,7,8,Wednesday,13,58,1.09
debcb6d2-0990-f14f-c6d8-75de55036727,48.8504,2.2902,75015,48.8659,2.3312,75001,5,7,Thursday,13,46,1.99
d1fa1e14-3cde-8704-9b79-aebdd9757d2c,48.8811,2.3299,75009,48.8603,2.3561,75004,1,4,Thursday,14,39,2.19
28b299bc-ebbe-1a41-c781-e11f2cb38568,48.884,2.3837,75019,48.8853,2.3803,75019,8,5,Friday,14,5,0.89
dd5eae5c-a6c1-c1ca-dcc3-00784466d8e8,48.8952,2.34,75018,48.894,2.3365,75018,3,2,Tuesday,12,12,0.59
6b0efd01-00dd-28b3-acea-35a393d5e33b,48.8533,2.3761,75011,48.8712,2.3899,75020,7,4,Tuesday,13,8,1.79
9c272c51-ac98-a368-dfc8-b87a7176d181,48.8855,2.3214,75017,48.8899,2.3086,75017,9,6,Thursday,12,36,1.39
57195343-9cc2-9d6f-f6e3-a394c487af5d,48.8683,2.3979,75020,48.8611,2.413,75020,9,4,Tuesday,14,29,0.99
fb87cf23-aecd-e274-97bb-9daa35450dff,48.8405,2.3123,75015,48.8666,2.2933,75016,3,1,Thursday,12,0,1.79
2e9eee3c-96d3-e516-0f79-e6a36110bb6c,48.8668,2.3764,75011,48.8791,2.3389,75009,0,5,Friday,12,36,1.59
c149fa8e-7bb8-c2f1-1624-d318a32652e8,48.8995,2.3286,75017,48.8808,2.3492,75009,2,4,Thursday,12,18,1.69
beebb4ea-eab9-221b-4b36-b545cca1a034,48.8852,2.3243,75017,48.866,2.2959,75016,5,3,Tuesday,12,40,2.79
650bc499-d65a-cedf-7ef1-748c5e0e0282,48.8888,2.3418,75018,48.8961,2.377,75019,2,1,Saturday,12,41,1.99
49b3fe66-3b4c-0730-253d-f737c2185e77,48.8463,2.2863,75015,48.8603,2.3411,75001,7,4,Saturday,13,59,3.09
49c066d8-39f9-9789-03dc-25c9b2087dca,48.8889,2.3475,75018,48.8806,2.3166,75008,9,7,Saturday,14,4,2.09
2234c048-1c0e-54d7-c307-fd763fe6fd18,48.8286,2.3627,75013,48.8537,2.3814,75011,3,8,Saturday,13,53,2.39
f0740b85-0ab7-65a4-61e5-d4398b3d69b7,48.8795,2.3581,75010,48.8529,2.3729,75011,2,7,Wednesday,14,36,1.59
5ba48aa0-aab6-941b-59e8-484c25d203e3,48.8664,2.3467,75002,48.8865,2.3489,75018,1,0,Sunday,13,12,2.09
3e5984b7-be72-fa1e-45ef-60dbe3787246,48.8455,2.3492,75005,48.8467,2.3481,75005,1,2,Saturday,12,13,0.59
ae1c4447-c430-97a8-e212-335fdbb85991,48.8448,2.2708,75016,48.8273,2.3151,75014,1,7,Thursday,13,42,2.69
c470f0e7-f76f-bfb8-3412-fc12ac322c12,48.8371,2.3228,75014,48.8386,2.3568,75005,3,0,Thursday,12,47,1.39
cc1590c6-7f87-1717-3279-b20951161305,48.8258,2.3597,75013,48.8306,2.3546,75013,5,8,Friday,12,43,0.99
cfdef303-0679-2b47-a283-453695decd6e,48.8718,2.3521,75010,48.8721,2.3119,75008,6,5,Monday,13,48,1.99
45c190a8-a52b-a0ce-627b-585f1f2de275,48.8902,2.3375,75018,48.8665,2.3722,75011,7,7,Tuesday,14,5,2.09
b9298df6-41a9-7327-356a-c19061a5c06e,48.8648,2.3472,75002,48.8792,2.34,75009,5,5,Monday,14,24,1.29
3ab6c743-6345-f0bc-97f7-4a5e6cb7eb45,48.8398,2.2721,75015,48.8506,2.2945,75015,1,8,Tuesday,12,6,1.39
7927eac4-aa6f-d185-6fe8-4fa960ed434d,48.8414,2.4022,75012,48.8252,2.3785,75013,5,5,Thursday,14,17,1.79
39fe4810-c81a-bc01-d203-382f9c07b917,48.8334,2.3692,75013,48.821,2.361,75013,5,7,Wednesday,12,29,1.49
9a924849-2156-6d5e-8361-50061981f0d4,48.8213,2.3466,75013,48.8268,2.3635,75013,4,7,Saturday,12,0,1.09
dad389fe-6af2-6631-1761-51c236c55e3b,48.89,2.3684,75019,48.8855,2.3236,75017,2,3,Friday,12,6,1.49
04937838-ab1d-a4e3-86ce-8b0389aca0da,48.8598,2.4103,75020,48.8526,2.4071,75020,5,4,Thursday,12,34,0.79
e154d19d-7c39-c32a-7291-6b340a648b77,48.832,2.3681,75013,48.8294,2.3436,75013,3,0,Monday,12,36,0.99
32f0491f-6f6b-f219-627a-e7a6d92685d2,48.8731,2.281,75016,48.8863,2.2929,75017,9,4,Friday,14,35,1.79
9d6c84af-266b-0d37-b5c9-9b49751f7e54,48.8769,2.311,75008,48.875,2.3046,75008,3,3,Friday,13,39,0.69
e644567a-4efa-7ea3-2e0a-1f4866271efd,48.843,2.3486,75005,48.8725,2.3902,75020,6,2,Thursday,14,43,3.89
ec1f7385-bcf9-9d2c-c485-1fc23e8650df,48.8464,2.3046,75015,48.847,2.3213,75006,1,0,Friday,12,27,1.09
9dbff93f-bc03-1029-2530-53ae4db1762e,48.8955,2.3609,75018,48.8646,2.3656,75003,3,5,Friday,14,43,2.29
7751b3fa-bdb6-2ff3-14e1-67063309a536,48.893,2.3195,75017,48.8883,2.3007,75017,5,0,Tuesday,14,18,1.29
5c5815b0-197a-ef97-6f28-3a3270a22d8e,48.8721,2.3119,75008,48.8682,2.3508,75002,8,7,Friday,13,53,2.29
efb80c63-f42f-338f-27e0-8e2fc06bad38,48.8274,2.342,75013,48.8359,2.2918,75015,8,1,Thursday,13,58,2.59
e8f58c5d-ffa0-8419-74db-cc40ef7dee1a,48.8562,2.3713,75011,48.8622,2.3536,75003,9,2,Friday,14,21,1.49
20f4eaaf-631c-3308-c300-7cb168f76fd6,48.8507,2.292,75015,48.8359,2.3239,75014,6,4,Monday,12,35,1.69
3652e007-4002-f669-f7a2-b187758eff25,48.823,2.3248,75014,48.8279,2.3169,75014,4,5,Tuesday,12,57,0.69
47f050aa-b574-3132-ef38-22707072aa51,48.8436,2.3338,75006,48.8338,2.3095,75015,9,4,Friday,14,36,1.69
2c071e27-5453-6cba-289f-88b49b566e06,48.8926,2.3495,75018,48.8747,2.3799,75019,0,3,Sunday,13,43,2.49
1e51f22a-ff89-3bcf-c3e3-187bdfaec0ab,48.8311,2.3423,75013,48.8685,2.3357,75002,1,3,Friday,12,53,2.69
2cd9f51a-10c3-13bd-6478-a3998d682a61,48.8319,2.3354,75014,48.8322,2.3028,75015,2,6,Wednesday,12,39,1.69
248f4a25-4cd8-ef24-71a8-c9c60f6ab75b,48.8772,2.2899,75017,48.8834,2.3388,75018,9,5,Sunday,13,51,2.19
e427211a-c5cf-2c4d-81b2-ca08056d5f98,48.8607,2.3029,75007,48.8344,2.2998,75015,3,4,Wednesday,14,14,2.09
3f5bc2f1-f374-12b0-01c6-03dab5153684,48.8938,2.3716,75019,48.8874,2.3353,75018,4,1,Friday,13,30,2.29
4cab56c3-9c51-4c71-2071-986835f295fa,48.8602,2.3463,75001,48.8751,2.302,75008,7,1,Thursday,13,27,2.49
b6ab174f-2d36-b87f-c083-c02d8c00fe4c,48.8775,2.3696,75010,48.8714,2.3914,75020,4,9,Tuesday,14,16,2.29
04397e4a-3aff-eda3-9c91-536ba383dfb5,48.8339,2.3203,75014,48.8405,2.3123,75015,3,7,Wednesday,12,30,1.09
a3289b58-a62f-45c2-f0cc-8eec3b3fd363,48.8533,2.3761,75011,48.8578,2.4027,75020,1,2,Friday,13,9,1.69
6f1bdd07-1aff-71ae-30f2-c48549b564fb,48.8351,2.3975,75012,48.826,2.3784,75013,1,4,Monday,13,32,1.49
d2928f4b-e151-4a0d-b275-16ea63a6aae9,48.8459,2.4075,75012,48.8602,2.3669,75003,0,1,Wednesday,13,12,1.99
8c372aad-84ee-fe22-9407-95d06bbb961d,48.8797,2.4094,75019,48.8567,2.3612,75004,7,6,Monday,14,30,3.29
cba93005-c402-2537-2447-e1ba2da2bcd5,48.8666,2.2933,75016,48.8559,2.2713,75016,2,1,Monday,14,28,1.49
38a1508d-706f-0d4a-c409-220985946349,48.86,2.3232,75007,48.8638,2.2981,75016,0,7,Friday,14,14,1.49
c26ff9f4-6c35-6df7-3a49-cb0437baa28d,48.8741,2.3822,75019,48.8448,2.3784,75012,8,5,Saturday,12,50,2.09
c3fa0764-dfd8-a0ca-3b03-6dfd6b46214c,48.8198,2.3503,75013,48.8431,2.366,75013,7,9,Tuesday,13,0,2.19
a2776fdf-f94c-d0da-156d-3de3241fec26,48.8751,2.302,75008,48.8975,2.3365,75018,8,5,Saturday,12,50,1.79
ecdc1273-f0df-b9ca-9fe1-662d2bba5e48,48.8344,2.3875,75012,48.8668,2.3968,75020,4,3,Thursday,14,44,2.39
98e16bc0-3385-89c7-04ad-e7b7119b0fb4,48.8677,2.3965,75020,48.8374,2.3718,75013,3,4,Saturday,14,20,2.69
274a80a4-387b-0847-d5ce-1a9a35cada6b,48.8383,2.347,75005,48.8714,2.3098,75008,5,7,Tuesday,13,12,2.99
3a98eb14-cd1f-e22d-965d-6317ab5e68c2,48.8348,2.362,75013,48.8309,2.3125,75014,4,7,Tuesday,12,26,1.69
8840f007-064e-5b83-ef98-2d947edd2480,48.8763,2.29,75017,48.8902,2.3375,75018,5,3,Monday,12,46,2.39
a2d9b706-8d9a-a040-3570-d3ee36261b47,48.8632,2.3341,75001,48.8596,2.3684,75011,6,0,Thursday,13,34,2.49
0330dbc8-ea7a-5b57-beb4-0c32ade8c244,48.8594,2.2665,75016,48.8866,2.3,75017,5,2,Thursday,14,3,2.79
63d14466-dbe7-afb7-1aa7-9a0544a0321d,48.8763,2.29,75017,48.8915,2.3239,75017,2,9,Saturday,12,58,2.29
9f51a24a-d4c0-2dad-72e7-4f09cef22861,48.8685,2.2873,75016,48.8483,2.2749,75016,9,0,Friday,12,39,1.69
e4ed458b-010a-c3f8-3877-87e2bc8a8038,48.8459,2.2575,75016,48.844,2.2529,75016,4,2,Thursday,13,50,0.79
916263b7-2f1d-4b70-ba5a-29ff752d67f6,48.8694,2.2844,75016,48.886,2.3021,75017,9,5,Thursday,13,34,1.19
d3fafe13-93a0-23f2-c17c-182023f650e8,48.853,2.386,75011,48.8511,2.3703,75012,6,4,Monday,12,35,1.29
11168820-a76d-4b32-2121-78c70ce131dc,48.8518,2.3292,75006,48.8429,2.2842,75015,8,6,Saturday,12,44,2.69
68768dbb-cf92-3e49-1a2a-e0533ff6c764,48.843,2.3633,75005,48.8413,2.348,75005,4,3,Saturday,12,7,1.09
7ab08ef0-89da-2bbb-5756-1bef07c05f03,48.8552,2.3932,75011,48.8341,2.3462,75013,5,4,Sunday,13,30,3.19
759cc90a-ac7d-6d40-48d7-8014f90117c9,48.8238,2.3766,75013,48.8466,2.4008,75012,9,4,Friday,13,37,2.39
66b62087-61a5-3fdd-1eda-4209b270af55,48.8737,2.3506,75010,48.8869,2.3498,75018,8,9,Thursday,14,6,1.09
2db6db1d-a33f-1754-7c26-1b43eef72d97,48.8797,2.3493,75009,48.8586,2.3984,75020,7,2,Thursday,13,3,3.39
aa3091ca-61a9-13ed-947a-59ff1905ccd1,48.898,2.3633,75018,48.8798,2.3572,75010,0,0,Wednesday,12,53,1.39
f55fdaed-cf6f-1f1f-22fe-927dae7efb14,48.8622,2.3084,75007,48.8497,2.2983,75015,3,1,Sunday,14,12,1.79
9d74c553-5688-3b7b-743a-d97ed04227b3,48.832,2.3681,75013,48.8547,2.3838,75011,2,3,Saturday,13,46,1.39
c64775d5-a91c-5219-8649-a7606c50ccc2,48.823,2.3248,75014,48.8261,2.3153,75014,9,2,Monday,14,55,0.79
e2ab5667-5761-3c94-d824-2c016fb6061f,48.8594,2.3724,75011,48.846,2.3697,75012,7,0,Saturday,12,42,1.49
4102364b-1c09-89b1-af56-d7ba6f086f65,48.8537,2.3814,75011,48.867,2.3584,75003,7,3,Friday,13,16,1.29
039d60ba-9c99-3735-15a6-52a708fce7af,48.8972,2.3529,75018,48.877,2.3556,75010,0,1,Tuesday,14,33,1.99
fcb0959b-8b94-0dfd-e462-7a5a00a885e9,48.8797,2.3493,75009,48.8961,2.377,75019,9,4,Monday,14,4,2.69
d83dd24b-bcd8-d4e4-b8d0-56c18506b30c,48.8644,2.3332,75001,48.8449,2.2974,75015,6,0,Saturday,14,16,2.29
b378e45d-102b-cf16-40b0-dc2a36f4fc52,48.8655,2.3519,75002,48.8588,2.3574,75004,1,8,Tuesday,12,6,0.79
a5bfb1ad-ecac-7eaa-a9ed-07514465259b,48.8782,2.3547,75010,48.8844,2.3774,75019,0,3,Sunday,14,6,1.69
c988e413-9d23-70bb-9d1e-f2754897a1d0,48.8198,2.3329,75014,48.8406,2.3508,75005,4,8,Friday,12,20,1.39
341b580f-00ea-cf3d-21ce-d5d3e39fbc2d,48.8849,2.291,75017,48.8621,2.3413,75001,0,3,Saturday,13,14,2.99
6d0e08d4-a819-b751-7438-09262bec2a52,48.865,2.2834,75016,48.88,2.2865,75017,1,4,Friday,13,18,0.99
7b777bf2-43f9-8cbd-179d-221d8e5f37fa,48.8902,2.3206,75017,48.8891,2.3178,75017,8,7,Sunday,14,26,0.59
f19b43da-6253-dfe3-4aae-b212c90ded29,48.8519,2.3865,75011,48.8545,2.3562,75004,0,5,Saturday,13,44,1.59
9ae55d5b-31d8-a17a-8953-ac2accc5c21e,48.8511,2.3994,75020,48.8845,2.387,75019,5,1,Tuesday,14,42,2.89
13495931-f4bf-a0fa-cb6b-bb82acea0c22,48.8977,2.3739,75019,48.8639,2.3969,75020,1,0,Thursday,13,3,3.39
a8ca0941-ef28-c051-b0ea-0c7c64d13773,48.8311,2.3423,75013,48.8463,2.3059,75015,2,6,Friday,13,31,2.49
cdbe996e-f31a-5950-03fb-48c018976794,48.8542,2.3498,75004,48.8551,2.3899,75011,5,4,Saturday,14,2,1.99
7d490adf-2348-77e3-01d0-4d0fe5bc560f,48.8462,2.3679,75012,48.8242,2.33,75014,7,0,Wednesday,12,45,2.29
8a8ed273-ece1-2e8b-05cc-70a1a49266c9,48.8666,2.2933,75016,48.8514,2.3116,75007,6,8,Thursday,12,43,1.59
e08c28eb-3218-efbf-0dcc-bbedc0e0d55b,48.8449,2.2974,75015,48.8776,2.3108,75008,8,9,Wednesday,14,20,2.79
92a651d7-c069-c542-2403-97213a082921,48.8311,2.3741,75013,48.8383,2.3693,75013,6,5,Wednesday,13,7,1.49
859fe637-8db5-bc77-341b-6adaa013ba3e,48.8741,2.2814,75016,48.8596,2.2679,75016,9,4,Tuesday,14,29,1.99
28805c5d-ad1b-8f60-c9e4-dab20edc6d2b,48.8371,2.3228,75014,48.8376,2.2969,75015,3,2,Friday,12,6,1.39
ffb384a3-234c-3f18-9064-5d72020da7e7,48.8418,2.4034,75012,48.849,2.407,75020,8,6,Wednesday,14,17,0.89
803c51a1-ea8f-3d1f-51c1-7a71520d9629,48.8607,2.3597,75003,48.8858,2.3725,75019,7,1,Saturday,14,35,1.99
9953ed59-f7dd-f9a6-a499-320502cf1dd3,48.8632,2.3341,75001,48.8392,2.3496,75005,1,5,Saturday,12,50,1.99
